prompt,target,n_prompt,window_start,window_end,kl_target,top1_target,kl_handoff,top1_handoff
10_go_medium,ud-q2_k_xl,2135,1216,1280,0.073938,90.6,0.045035,96.9
10_go_medium,ud-q2_k_xl,2135,1280,1344,0.055947,92.2,0.050672,90.6
10_go_medium,ud-q2_k_xl,2135,1344,1408,0.069737,89.1,0.066793,89.1
10_go_medium,ud-q2_k_xl,2135,1408,1472,0.078015,90.6,0.064677,87.5
10_go_medium,ud-q2_k_xl,2135,1472,1536,0.062222,93.8,0.049995,93.8
10_go_medium,ud-q2_k_xl,2135,1536,1600,0.036968,92.2,0.033909,92.2
10_go_medium,ud-q2_k_xl,2135,1600,1664,0.039457,96.9,0.036370,96.9
10_go_medium,ud-q2_k_xl,2135,1664,1728,0.087003,90.6,0.086504,89.1
10_go_medium,ud-q2_k_xl,2135,1728,1792,0.048078,93.8,0.049218,95.3
10_go_medium,ud-q2_k_xl,2135,1792,1856,0.084027,90.6,0.076699,90.6
10_go_medium,ud-q2_k_xl,2135,1856,1920,0.037887,98.4,0.020580,96.9
10_go_medium,ud-q2_k_xl,2135,1920,1984,0.022450,95.3,0.023959,96.9
10_go_medium,ud-q2_k_xl,2135,1984,2048,0.077441,96.9,0.078722,96.9
11_typescript_medium,ud-q2_k_xl,2435,0,64,0.053406,92.2,0.047355,89.1
11_typescript_medium,ud-q2_k_xl,2435,64,128,0.052483,92.2,0.035820,92.2
11_typescript_medium,ud-q2_k_xl,2435,128,192,0.081719,89.1,0.039216,95.3
11_typescript_medium,ud-q2_k_xl,2435,192,256,0.066642,92.2,0.051911,93.8
11_typescript_medium,ud-q2_k_xl,2435,256,320,0.088847,85.9,0.055614,92.2
11_typescript_medium,ud-q2_k_xl,2435,320,384,0.060722,93.8,0.051392,92.2
